"Id","Label","Degree","Betweenness","Expression"
"116987","AGAP1",1,0,0.37602
"117177","RAB3IP",1,0,0.39224
"117246","FTSJ3",1,0,0.38215
"1174","AP1S1",1,0,0.50521
"118","ADD1",1,0,0.51021
"1181","CLCN2",1,0,0.3516
"118424","UBE2J2",1,0,0.52443
"118460","EXOSC6",1,0,0.68636
"118487","CHCHD1",1,0,0.37494
"119504","ANAPC16",1,0,0.42519
"119559","SFXN4",1,0,0.41787
"1198","CLK3",1,0,0.52591
"120","ADD3",1,0,0.40012
"1201","CLN3",1,0,0.37155
"120114","FAT3",1,0,0.41733
"1212","CLTB",1,0,0.49031
"121227","LRIG3",1,0,0.52457
"121642","ALKBH2",1,0,0.47794
"121665","SPPL3",1,0,0.41069
"122704","MRPL52",1,0,0.63583
"123","PLIN2",1,0,0.84106
"123207","C15orf40",1,0,0.63665
"123920","CMTM3",1,0,0.3438
"124402","FAM100A",1,0,0.38873
"124995","MRPL10",1,0,0.33966
"125061","AFMID",1,0,0.45122
"126298","IRGQ",1,0,0.38614
"126328","NDUFA11",1,0,0.61173
"126364","LRRC25",1,0,0.49846
"126382","NR2C2AP",1,0,0.45073
"126433","FBXO27",1,0,0.46517
"1265","CNN2",1,0,0.39377
"126526","C19orf47",1,0,0.47973
"1266","CNN3",1,0,0.43694
"126669","SHE",1,0,0.33951
"126789","PUSL1",1,0,0.39556
"126792","B3GALT6",1,0,0.4933
"127002","ATXN7L2",1,0,0.44103
"127829","ARL8A",1,0,0.35878
"128","ADH5",1,0,0.40024
"128239","IQGAP3",1,0,0.35159
"128272","ARHGEF19",1,0,0.44056
"128308","MRPL55",1,0,0.5696
"128338","DRAM2",1,0,0.40866
"1284","COL4A2",1,0,0.68571
"128869","PIGU",1,0,0.55712
"128989","C22orf25",1,0,0.53856
"1294","COL7A1",1,0,0.33949
"129401","NUP35",1,0,0.44089
"1295","COL8A1",1,0,0.54515
"129787","TMEM18",1,0,0.46755
"1299","COL9A3",1,0,0.84415
"130074","FAM168B",1,0,0.65573
"1302","COL11A2",1,0,0.47606
"1303","COL12A1",1,0,0.47448
"130340","AP1S3",1,0,0.3416
"130617","ZFAND2B",1,0,0.42229
"1307","COL16A1",1,0,0.37111
"130916","MTERFD2",1,0,0.3574
"1310","COL19A1",1,0,0.8483
"1312","COMT",1,0,0.94518
"131566","DCBLD2",1,0,0.40614
"132","ADK",1,0,0.5618
"132228","C3orf45",1,0,0.45987
"1327","COX4I1",1,0,0.64957
"133","ADM",1,0,0.53612
"133308","SLC9B2",1,0,0.37684
"134285","TMEM171",1,0,0.43668
"135295","SRSF12",1,0,0.44936
"1355","COX15",1,0,0.3974
"1373","CPS1",1,0,0.33081
"1376","CPT2",1,0,0.36509
"1378","CR1",1,0,0.40377
"138474","TAF1L",1,0,0.35028
"1389","CREBL2",1,0,0.41088
"139105","BEND2",1,0,0.33487
"139562","OTUD6A",1,0,0.35081
"1397","CRIP2",1,0,0.38332
"1399","CRKL",1,0,0.41323
"14","AAMP",1,0,0.64366
"1404","HAPLN1",1,0,0.37908
"140459","ASB6",1,0,0.36982
"140465","MYL6B",1,0,0.59453
"140469","MYO3B",1,0,0.52717
"140576","S100A16",1,0,0.81801
"1406","CRX",1,0,0.36056
"140609","NEK7",1,0,0.49515
"140685","ZBTB46",1,0,0.34338
"140707","BRI3BP",1,0,0.36069
"140739","UBE2F",1,0,0.36677
"140809","SRXN1",1,0,0.40615
"140883","ZNF280B",1,0,0.44353
"1410","CRYAB",1,0,0.3427
"142","PARP1",1,0,0.42438
"142678","MIB2",1,0,0.37372
"142891","SAMD8",1,0,0.35327
"143384","CACUL1",1,0,0.63506
"144195","SLC2A14",1,0,0.41439
"144699","FBXL14",1,0,0.38056
"1453","CSNK1D",1,0,0.56505
"1454","CSNK1E",1,0,0.47326
"1464","CSPG4",1,0,0.60828
"1465","CSRP1",1,0,0.85253
"1466","CSRP2",1,0,0.36308
"1468","SLC25A10",1,0,0.47178
"1478","CSTF2",1,0,0.69932
"148","ADRA1A",1,0,0.34434
"1482","NKX2-5",1,0,0.42122
"148867","SLC30A7",1,0,0.46798
"148932","MOB3C",1,0,0.35376
"149233","IL23R",1,0,0.3401
"150223","YDJC",1,0,0.36464
"150274","HSCB",1,0,0.39291
"1503","CTPS1",1,0,0.47147
"150353","DNAJB7",1,0,0.41328
"150383","CDPF1",1,0,0.35375
"150465","TTL",1,0,0.80218
"150468","CKAP2L",1,0,0.62246
"150472","CBWD2",1,0,0.53305
"150684","COMMD1",1,0,0.54116
"150771","ITPRIPL1",1,0,0.55938
"150864","FAM117B",1,0,0.50479
"151188","ARL6IP6",1,0,0.4092
"151194","METTL21A",1,0,0.43146
"151556","GPR155",1,0,0.61034
"151903","CCDC12",1,0,0.47116
"152485","ZNF827",1,0,0.4591
"152579","SCFD2",1,0,0.43213
"1534","CYB561",1,0,0.55184
"1535","CYBA",1,0,0.74631
"153830","RNF145",1,0,0.39819
"154","ADRB2",1,0,0.39296
"1544","CYP1A2",1,0,0.44295
"154796","AMOT",1,0,0.40431
"154810","AMOTL1",1,0,0.51465
"1573","CYP2J2",1,0,0.3993
"158","ADSL",1,0,0.91838
"1582","CYP8B1",1,0,0.4019
"158358","KIAA2026",1,0,0.352
"158511","CSAG1",1,0,1.2538
"1594","CYP27B1",1,0,0.33308
"1603","DAD1",1,0,0.85473
"160335","TMTC2",1,0,0.34526
"160760","PPTC7",1,0,0.51554
"1611","DAP",1,0,0.35858
"1616","DAXX",1,0,0.43387
"161829","EXD1",1,0,0.40164
"161882","ZFPM1",1,0,0.3768
"1622","DBI",1,0,0.47518
"1632","ECI1",1,0,0.46233
"1635","DCTD",1,0,0.36726
"163732","CITED4",1,0,0.45231
"163782","KANK4",1,0,0.36694
"163859","SDE2",1,0,0.38601
"1639","DCTN1",1,0,0.47471
"1647","GADD45A",1,0,0.67857
"1649","DDIT3",1,0,0.53365
"165","AEBP1",1,0,0.43485
"1650","DDOST",1,0,0.58534
"1652","DDT",1,0,0.47523
"165324","UBXN2A",1,0,0.39614
"1656","DDX6",1,0,0.38739
"1660","DHX9",1,0,0.33776
"1663","DDX11",1,0,0.73171
"1665","DHX15",1,0,0.6755
"167465","ZNF366",1,0,0.34383
"1676","DFFA",1,0,0.81901
"169611","OLFML2A",1,0,0.38155
"169714","QSOX2",1,0,0.3749
"170691","ADAMTS17",1,0,0.42518
"170954","PPP1R18",1,0,0.34812
"171017","ZNF384",1,0,0.52423
"171023","ASXL1",1,0,0.51994
"171568","POLR3H",1,0,0.36612
"1716","DGUOK",1,0,1.0414
"1728","NQO1",1,0,1.2456
"1736","DKC1",1,0,0.48615
"1745","DLX1",1,0,0.35502
"1746","DLX2",1,0,0.59782
"175","AGA",1,0,0.34214
"1773","DNASE1",1,0,0.47707
"1786","DNMT1",1,0,0.48737
"1793","DOCK1",1,0,0.50319
"1796","DOK1",1,0,0.38322
"1802","DPH2",1,0,0.51119
"1806","DPYD",1,0,0.56693
"1810","DR1",1,0,0.75561
"1827","RCAN1",1,0,1.0083
"1829","DSG2",1,0,0.45974
"1830","DSG3",1,0,0.46747
"1841","DTYMK",1,0,0.59877
"1847","DUSP5",1,0,0.47666
"1849","DUSP7",1,0,0.59227
"1869","E2F1",1,0,0.34557
"1870","E2F2",1,0,0.5386
"1871","E2F3",1,0,0.40311
"1874","E2F4",1,0,0.41255
"1890","TYMP",1,0,0.47083
"1892","ECHS1",1,0,0.62874
"1912","PHC2",1,0,0.49445
"192111","PGAM5",1,0,0.60112
"1933","EEF1B2",1,0,0.80676
"1936","EEF1D",1,0,0.52579
"1939","EIF2D",1,0,0.48549
"1943","EFNA2",1,0,0.39579
"196403","DTX3",1,0,0.43793
"1965","EIF2S1",1,0,0.41213
"196513","DCP1B",1,0,0.39052
"197322","ACSF3",1,0,0.34338
"197370","NSMCE1",1,0,0.38633
"1975","EIF4B",1,0,0.70503
"1983","EIF5",1,0,0.46043
"199731","CADM4",1,0,0.5494
"1998","ELF2",1,0,0.39439
"199857","ALG14",1,0,0.37309
"199953","TMEM201",1,0,0.39016
"2000","ELF4",1,0,0.3402
"200186","CRTC2",1,0,0.45398
"200734","SPRED2",1,0,0.40668
"200765","TIGD1",1,0,0.42706
"2009","EML1",1,0,0.35535
"2011","MARK2",1,0,0.33133
"201158","FAM18B2",1,0,0.38098
"201255","LRRC45",1,0,0.34164
"201292","TRIM65",1,0,0.38623
"2013","EMP2",1,0,0.93285
"201475","RAB12",1,0,0.47021
"201725","C4orf46",1,0,0.38671
"2018","EMX2",1,0,0.3382
"2019","EN1",1,0,0.44147
"2020","EN2",1,0,0.49637
"2023","ENO1",1,0,1.4693
"2030","SLC29A1",1,0,0.73913
"203068","TUBB",1,0,0.66531
"203245","NAIF1",1,0,0.39446
"203286","ANKS6",1,0,0.35349
"2033","EP300",1,0,0.7188
"2035","EPB41",1,0,0.3602
"2036","EPB41L1",1,0,0.39503
"2037","EPB41L2",1,0,0.38377
"203859","ANO5",1,0,0.52474
"2043","EPHA4",1,0,0.43437
"2050","EPHB4",1,0,0.40437
"2059","EPS8",1,0,0.40497
"206358","SLC36A1",1,0,0.34517
"2069","EREG",1,0,0.51301
"2077","ERF",1,0,0.38436
"2079","ERH",1,0,0.35014
"211","ALAS1",1,0,0.51277
"2117","ETV3",1,0,0.42854
"2118","ETV4",1,0,0.35396
"2120","ETV6",1,0,0.49219
"2122","MECOM",1,0,0.33718
"2134","EXTL1",1,0,0.70994
"2161","F12",1,0,0.4082
"2172","FABP6",1,0,0.35993
"2175","FANCA",1,0,0.39647
"2177","FANCD2",1,0,0.3477
"2181","ACSL3",1,0,0.45834
"2189","FANCG",1,0,0.36186
"2194","FASN",1,0,0.51101
"219654","ZCCHC24",1,0,0.50391
"219743","TYSND1",1,0,0.60881
"220","ALDH1A3",1,0,0.73304
"2204","FCAR",1,0,0.38444
"2206","MS4A2",1,0,0.34268
"220869","CBWD5",1,0,0.41127
"220988","HNRNPA3",1,0,0.43553
"221035","REEP3",1,0,1.0908
"221184","CPNE2",1,0,0.40243
"221443","OARD1",1,0,0.3475
"221687","RNF182",1,0,0.38119
"221749","PXDC1",1,0,0.60964
"221830","TWISTNB",1,0,0.45057
"221908","PPP1R35",1,0,0.4828
"222068","TMED4",1,0,0.71843
"2224","FDPS",1,0,0.4293
"222663","SCUBE3",1,0,0.41977
"2258","FGF13",1,0,0.74076
"226","ALDOA",1,0,0.3566
"2274","FHL2",1,0,1.0121
"2275","FHL3",1,0,0.60225
"22796","COG2",1,0,0.36617
"22806","IKZF3",1,0,0.44693
"22809","ATF5",1,0,0.37925
"22818","COPZ1",1,0,0.72199
"22820","COPG1",1,0,0.35955
"22823","MTF2",1,0,0.54498
"22826","DNAJC8",1,0,0.43322
"22848","AAK1",1,0,0.6582
"22853","LMTK2",1,0,0.43517
"22856","CHSY1",1,0,0.36795
"22864","R3HDM2",1,0,0.67844
"22866","CNKSR2",1,0,0.52206
"22872","SEC31A",1,0,0.85881
"22877","MLXIP",1,0,0.34165
"2288","FKBP4",1,0,0.58171
"22880","MORC2",1,0,0.40538
"22883","CLSTN1",1,0,0.61445
"22884","WDR37",1,0,0.4127
"22891","ZNF365",1,0,0.38938
"22907","DHX30",1,0,0.42449
"22919","MAPRE1",1,0,0.4123
"22921","MSRB2",1,0,0.43499
"22926","ATF6",1,0,0.50776
"22928","SEPHS2",1,0,0.45957
"22932","POMZP3",1,0,0.39319
"22938","SNW1",1,0,0.33599
"22943","DKK1",1,0,0.60811
"2296","FOXC1",1,0,0.41582
"22980","TCF25",1,0,0.48536
"22984","PDCD11",1,0,0.68273
"22995","CEP152",1,0,0.38388
"22998","LIMCH1",1,0,0.53033
"23005","MAPKBP1",1,0,0.36126
"23011","RAB21",1,0,0.72034
"23016","EXOSC7",1,0,0.34439
"23019","CNOT1",1,0,0.4692
"23020","SNRNP200",1,0,0.4395
"23028","KDM1A",1,0,0.59311
"2303","FOXC2",1,0,0.64966
"23039","XPO7",1,0,0.35638
"23042","PDXDC1",1,0,0.36231
"23049","SMG1",1,0,0.33253
"2305","FOXM1",1,0,0.80993
"23065","EMC1",1,0,0.49305
"23085","ERC1",1,0,0.78215
"23089","PEG10",1,0,0.52695
"23095","KIF1B",1,0,0.34533
"23101","MCF2L2",1,0,0.3623
"23102","TBC1D2B",1,0,0.4724
"23107","MRPS27",1,0,0.34091
"23112","TNRC6B",1,0,0.45909
"2312","FLG",1,0,0.35603
"23129","PLXND1",1,0,0.4979
"23131","GPATCH8",1,0,0.37367
"23132","RAD54L2",1,0,0.52607
"23133","PHF8",1,0,0.41656
"23137","SMC5",1,0,0.36841
"2314","FLII",1,0,0.40033
"23141","ANKLE2",1,0,0.43319
"23144","ZC3H3",1,0,0.36542
"23160","WDR43",1,0,0.38403
"2317","FLNB",1,0,0.61948
"23173","METAP1",1,0,0.39878
"23190","UBXN4",1,0,0.47172
"23192","ATG4B",1,0,0.57614
"23195","MDN1",1,0,0.33998
"23208","SYT11",1,0,0.58455
"2321","FLT1",1,0,0.75593
"23214","XPO6",1,0,0.54281
"23215","PRRC2C",1,0,0.5042
"23223","RRP12",1,0,0.46042
"23229","ARHGEF9",1,0,0.46391
"23231","SEL1L3",1,0,0.52555
"23234","DNAJC9",1,0,0.44863
"23276","KLHL18",1,0,0.40262
"23301","EHBP1",1,0,0.70371
"23309","SIN3B",1,0,0.34962
"23326","USP22",1,0,0.55764
"23332","CLASP1",1,0,0.39738
"23333","DPY19L1",1,0,0.34563
"23344","ESYT1",1,0,0.5359
"23350","U2SURP",1,0,0.35318
"23352","UBR4",1,0,0.37354
"23354","HAUS5",1,0,0.44357
"23363","OBSL1",1,0,0.36686
"23369","PUM2",1,0,0.4876
"23376","UFL1",1,0,0.33173
"23381","SMG5",1,0,0.53909
"23384","SPECC1L",1,0,0.34253
"23397","NCAPH",1,0,0.54108
"23399","CTDNEP1",1,0,0.49523
"23406","COTL1",1,0,0.87153
"23417","MLYCD",1,0,0.35966
"2342","FNTB",1,0,0.55093
"23420","NOMO1",1,0,0.56695
"23446","SLC44A1",1,0,0.37141
"23451","SF3B1",1,0,0.47637
"23457","ABCB9",1,0,0.4968
"23462","HEY1",1,0,0.43141
"23463","ICMT",1,0,0.5295
"23474","ETHE1",1,0,0.44807
"23478","SEC11A",1,0,0.52089
"23481","PES1",1,0,0.48434
"23509","POFUT1",1,0,0.41891
"23510","KCTD2",1,0,0.3905
"23518","R3HDM1",1,0,0.33462
"23524","SRRM2",1,0,0.60667
"23532","PRAME",1,0,1.0078
"23534","TNPO3",1,0,0.3521
"23536","ADAT1",1,0,0.58169
"23541","SEC14L2",1,0,0.58251
"23543","RBFOX2",1,0,0.35472
"23549","DNPEP",1,0,0.43538
"23554","TSPAN12",1,0,0.45452
"23555","TSPAN15",1,0,0.34579
"23560","GTPBP4",1,0,0.58691
"23566","LPAR3",1,0,0.41364
"23576","DDAH1",1,0,0.41508
"23587","ELP5",1,0,0.57374
"23589","CARHSP1",1,0,0.97814
"23594","ORC6",1,0,0.57587
"23598","PATZ1",1,0,0.39597
"23609","MKRN2",1,0,0.34613
"23612","PHLDA3",1,0,0.40653
"23613","ZMYND8",1,0,0.56808
"23616","SH3BP1",1,0,0.33899
"23623","RUSC1",1,0,0.36849
"23633","KPNA6",1,0,0.65814
"23644","EDC4",1,0,0.34199
"23657","SLC7A11",1,0,0.81836
"23660","ZKSCAN5",1,0,0.3971
"23677","SH3BP4",1,0,0.34387
"23705","CADM1",1,0,1.1391
"23708","GSPT2",1,0,0.42564
"23743","BHMT2",1,0,0.38203
"23753","SDF2L1",1,0,0.45452
"23760","PITPNB",1,0,0.63059
"23761","PISD",1,0,0.61212
"23764","MAFF",1,0,0.41695
"23767","FLRT3",1,0,0.4893
"23787","MTCH1",1,0,0.3886
"24137","KIF4A",1,0,0.40834
"24140","FTSJ1",1,0,0.78043
"24144","TFIP11",1,0,0.52076
"24147","FJX1",1,0,0.45042
"24148","PRPF6",1,0,0.34869
"246100","CTAG1B",1,0,0.41745
"246243","RNASEH1",1,0,0.69043
"2475","MTOR",1,0,0.35513
"2512","FTL",1,0,0.83346
"2521","FUS",1,0,0.3764
"2523","FUT1",1,0,0.38026
"252839","TMEM9",1,0,0.69516
"253461","ZBTB38",1,0,0.60428
"253558","LCLAT1",1,0,0.46081
"253635","CCDC75",1,0,0.44714
"253714","MMS22L",1,0,0.57232
"2538","G6PC",1,0,0.42419
"2539","G6PD",1,0,0.72142
"254102","EHBP1L1",1,0,0.47933
"2543","GAGE1",1,0,0.9585
"254428","SLC41A1",1,0,0.55933
"2547","XRCC6",1,0,1.2252
"2548","GAA",1,0,0.36356
"254863","C17orf61",1,0,0.34368
"2553","GABPB1",1,0,0.44867
"2556","GABRA3",1,0,0.39507
"2571","GAD1",1,0,0.38018
"257415","FAM133B",1,0,0.36398
"257629","ANKS4B",1,0,0.42039
"25764","HYPK",1,0,0.43757
"25793","FBXO7",1,0,0.3495
"25813","SAMM50",1,0,0.69615
"2582","GALE",1,0,0.35082
"25821","MTO1",1,0,0.36435
"2583","B4GALNT1",1,0,0.5628
"25839","COG4",1,0,0.44477
"25843","MOB4",1,0,0.40053
"25852","ARMC8",1,0,0.41534
"25875","LETMD1",1,0,0.33767
"25880","TMEM186",1,0,0.4375
"25890","ABI3BP",1,0,0.34463
"2590","GALNT2",1,0,0.59838
"25900","IFFO1",1,0,0.39426
"25902","MTHFD1L",1,0,0.51626
"25911","DPCD",1,0,0.38704
"25912","C1orf43",1,0,0.34225
"25915","NDUFAF3",1,0,0.71538
"25917","THUMPD3",1,0,0.40483
"25927","CNRIP1",1,0,0.43703
"25930","PTPN23",1,0,0.44812
"25937","WWTR1",1,0,0.77609
"25938","HEATR5A",1,0,0.43707
"25942","SIN3A",1,0,0.52825
"25946","ZNF385A",1,0,0.43318
"25953","PNKD",1,0,0.44345
"25957","PNISR",1,0,0.59663
"2597","GAPDH",1,0,1.548
"25972","UNC50",1,0,0.38382
"25977","NECAP1",1,0,0.54092
"25980","AAR2",1,0,0.47882
"25983","NGDN",1,0,0.53848
"26010","SPATS2L",1,0,0.81132
"26031","OSBPL3",1,0,0.45558
"26034","IPCEF1",1,0,0.38998
"26035","GLCE",1,0,0.49216
"26037","SIPA1L1",1,0,0.36502
"26052","DNM3",1,0,0.37335
"26057","ANKRD17",1,0,0.35424
"26058","GIGYF2",1,0,0.62376
"26088","GGA1",1,0,0.40786
"26098","C10orf137",1,0,0.38231
"26099","SZRD1",1,0,0.53095
"26123","TCTN3",1,0,0.46104
"26127","FGFR1OP2",1,0,0.65806
"26147","PHF19",1,0,0.38596
"26151","NAT9",1,0,0.35722
"26155","NOC2L",1,0,0.57156
"26156","RSL1D1",1,0,0.71874
"26164","GTPBP5",1,0,0.43826
"2618","GART",1,0,0.40862
"26227","PHGDH",1,0,1.0038
"26233","FBXL6",1,0,0.56537
"26240","FAM50B",1,0,0.37738
"26284","ERAL1",1,0,0.51792
"26286","ARFGAP3",1,0,0.593
"26354","GNL3",1,0,0.6385
"2639","GCDH",1,0,0.50394
"26470","SEZ6L2",1,0,0.38952
"26505","CNNM3",1,0,0.39755
"26509","MYOF",1,0,0.79131
"26528","DAZAP1",1,0,0.58469
"26589","MRPL46",1,0,0.74586
"2665","GDI2",1,0,0.98811
"267","AMFR",1,0,0.58777
"2673","GFPT1",1,0,0.47054
"2677","GGCX",1,0,0.52311
"2683","B4GALT1",1,0,0.35099
"2696","GIPR",1,0,0.34115
"26985","AP3M1",1,0,0.40904
"26993","AKAP8L",1,0,0.41445
"27013","CNPPD1",1,0,0.40682
"27020","NPTN",1,0,0.49797
"27022","FOXD3",1,0,0.52506
"27031","NPHP3",1,0,0.36385
"27032","ATP2C1",1,0,0.37121
"27037","TRMT2A",1,0,0.43423
"27044","SND1",1,0,0.45626
"27063","ANKRD1",1,0,0.44097
"27069","GHITM",1,0,0.67185
"27074","LAMP3",1,0,0.35171
"27075","TSPAN13",1,0,0.63883
"27097","TAF5L",1,0,0.33715
"27106","ARRDC2",1,0,0.39956
"27122","DKK3",1,0,0.3779
"27131","SNX5",1,0,0.42161
"27161","EIF2C2",1,0,0.34316
"27163","NAAA",1,0,0.50286
"27181","SIGLEC8",1,0,0.34931
"27183","VPS4A",1,0,0.45095
"27230","SERP1",1,0,0.43346
"27249","MMADHC",1,0,0.50757
"27301","APEX2",1,0,0.54172
"27336","HTATSF1",1,0,0.51674
"27338","UBE2S",1,0,0.4365
"2734","GLG1",1,0,0.54216
"27340","UTP20",1,0,0.55908
"27341","RRP7A",1,0,0.58346
"27343","POLL",1,0,0.33417
"27351","DESI1",1,0,0.36245
"2736","GLI2",1,0,0.45581
"2746","GLUD1",1,0,0.47779
"2752","GLUL",1,0,0.66594
"2762","GMDS",1,0,0.37575
"2771","GNAI2",1,0,0.81181
"2778","GNAS",1,0,0.38741
"2782","GNB1",1,0,0.7879
"2783","GNB2",1,0,0.50659
"2786","GNG4",1,0,0.71029
"2805","GOT1",1,0,0.69639
"2806","GOT2",1,0,0.5107
"2813","GP2",1,0,0.41731
"2820","GPD2",1,0,0.61818
"2823","GPM6A",1,0,0.33745
"28231","SLCO4A1",1,0,0.43136
"2827","GPR3",1,0,0.38487
"283373","ANKRD52",1,0,0.33954
"2835","GPR12",1,0,0.45779
"283820","NOMO2",1,0,0.44237
"283871","PGP",1,0,0.49201
"283899","INO80E",1,0,0.57313
"283989","TSEN54",1,0,0.3438
"284001","CCDC57",1,0,0.49366
"284110","GSDMA",1,0,0.40249
"284325","C19orf54",1,0,0.3979
"284565","NBPF15",1,0,0.42246
"284656","EPHA10",1,0,0.33939
"284695","ZNF326",1,0,0.55748
"284996","RNF149",1,0,0.3803
"28512","NKIRAS1",1,0,0.36139
"285148","IAH1",1,0,0.61089
"285367","RPUSD3",1,0,0.53435
"285381","DPH3",1,0,0.411
"285643","KIF4B",1,0,0.43352
"286262","TPRN",1,0,0.45061
"2872","MKNK2",1,0,0.56048
"2876","GPX1",1,0,0.8075
"288","ANK3",1,0,0.62971
"2887","GRB10",1,0,0.42818
"28955","DEXI",1,0,0.35769
"28960","DCPS",1,0,0.35025
"28969","BZW2",1,0,0.51752
"28972","SPCS1",1,0,0.52657
"28973","MRPS18B",1,0,0.33643
"28974","C19orf53",1,0,0.4394
"28978","TMEM14A",1,0,0.44758
"28987","NOB1",1,0,0.58748
"28992","MACROD1",1,0,0.3958
"28996","HIPK2",1,0,0.61137
"28999","KLF15",1,0,0.40335
"290","ANPEP",1,0,0.35435
"29015","SLC43A3",1,0,0.52886
"29028","ATAD2",1,0,0.39495
"29072","SETD2",1,0,0.41105
"29078","NDUFAF4",1,0,0.42165
"29080","CCDC59",1,0,0.3951
"29089","UBE2T",1,0,0.55346
"2909","ARHGAP35",1,0,0.33081
"29095","ORMDL2",1,0,0.34886
"29098","RANGRF",1,0,0.44318
"29100","TMEM208",1,0,0.70161
"29101","SSU72",1,0,0.54913
"29105","C16orf80",1,0,0.51704
"29109","FHOD1",1,0,0.50175
"29117","BRD7",1,0,0.53116
"29123","ANKRD11",1,0,0.72708
"29127","RACGAP1",1,0,0.58873
"2931","GSK3A",1,0,0.41329
"2936","GSR",1,0,0.42524
"2956","MSH6",1,0,0.39421
"2976","GTF3C2",1,0,0.59105
"29763","PACSIN3",1,0,0.41776
"29775","CARD10",1,0,0.43088
"29777","ABT1",1,0,0.41682
"29780","PARVB",1,0,0.40817
"29781","NCAPH2",1,0,0.72911
"29789","OLA1",1,0,0.38604
"29843","SENP1",1,0,0.45436
"29855","UBN1",1,0,0.67231
"29889","GNL2",1,0,0.3579
"29890","RBM15B",1,0,0.4037
"29893","PSMC3IP",1,0,0.34922
"29896","TRA2A",1,0,0.60735
"2990","GUSB",1,0,0.54828
"29914","UBIAD1",1,0,0.4253
"29920","PYCR2",1,0,0.64192
"29926","GMPPA",1,0,0.56819
"29927","SEC61A1",1,0,0.49281
"29948","OSGIN1",1,0,0.33607
"29959","NRBP1",1,0,0.46764
"29965","CDIP1",1,0,0.34533
"29995","LMCD1",1,0,0.64032
"30000","TNPO2",1,0,0.34014
"301","ANXA1",1,0,0.77569
"302","ANXA2",1,0,1.2185
"3028","HSD17B10",1,0,0.60662
"3029","HAGH",1,0,0.52302
"3030","HADHA",1,0,0.55436
"3032","HADHB",1,0,0.64434
"3053","SERPIND1",1,0,0.40728
"3068","HDGF",1,0,0.52713
"3069","HDLBP",1,0,0.84868
"3073","HEXA",1,0,0.58231
"308","ANXA5",1,0,0.82352
"30827","CXXC1",1,0,0.40028
"30833","NT5C",1,0,0.39343
"30834","ZNRD1",1,0,0.42098
"30835","CD209",1,0,0.46229
"30836","DNTTIP2",1,0,0.39399
"30845","EHD3",1,0,0.50159
"30848","CTAG2",1,0,0.72048
"3087","HHEX",1,0,0.49648
"309","ANXA6",1,0,0.34728
"30968","STOML2",1,0,0.36842
"3106","HLA-B",1,0,0.97786
"3107","HLA-C",1,0,0.38537
"3109","HLA-DMB",1,0,0.75073
"311","ANXA11",1,0,0.45698
"3113","HLA-DPA1",1,0,1.1996
"3115","HLA-DPB1",1,0,1.1007
"3117","HLA-DQA1",1,0,0.93201
"3118","HLA-DQA2",1,0,0.88311
"3123","HLA-DRB1",1,0,1.5344
"3127","HLA-DRB5",1,0,1.344
"3135","HLA-G",1,0,0.43596
"3151","HMGN2",1,0,0.56916
"3159","HMGA1",1,0,0.97758
"3164","NR4A1",1,0,0.56369
"318","NUDT2",1,0,0.38421
"3183","HNRNPC",1,0,0.503
"3184","HNRNPD",1,0,0.44572
"3189","HNRNPH3",1,0,0.45268
"319","APOF",1,0,0.36835
"3200","HOXA3",1,0,0.77772
"3217","HOXB7",1,0,0.5537
"3241","HPCAL1",1,0,0.85819
"3265","HRAS",1,0,0.36527
"3276","PRMT1",1,0,0.47533
"3281","HSBP1",1,0,0.8831
"330","BIRC3",1,0,0.35071
"331","XIAP",1,0,0.39226
"332","BIRC5",1,0,0.57522
"3329","HSPD1",1,0,0.62474
"3336","HSPE1",1,0,0.54864
"3344","FOXN2",1,0,0.42552
"3356","HTR2A",1,0,0.36457
"3363","HTR7",1,0,0.36233
"3371","TNC",1,0,0.67587
"3385","ICAM3",1,0,0.48753
"3386","ICAM4",1,0,0.40615
"339230","CCDC137",1,0,0.35343
"339231","ARL16",1,0,0.40432
"339448","C1orf174",1,0,0.73058
"339487","ZBTB8OS",1,0,0.44345
"339665","SLC35E4",1,0,0.35406
"341640","FREM2",1,0,0.33849
"3417","IDH1",1,0,0.51132
"3419","IDH3A",1,0,0.39704
"3421","IDH3G",1,0,0.3385
"342184","FMN1",1,0,0.42092
"342538","NACA2",1,0,0.58635
"3460","IFNGR2",1,0,0.76501
"3476","IGBP1",1,0,0.47198
"347688","TUBB8",1,0,0.50556
"3485","IGFBP2",1,0,0.42267
"3486","IGFBP3",1,0,0.69296
"3487","IGFBP4",1,0,0.67537
"348793","WDR53",1,0,0.36103
"3489","IGFBP6",1,0,0.54797
"3490","IGFBP7",1,0,0.34328
"353","APRT",1,0,0.41489
"353274","ZNF445",1,0,0.34169
"3554","IL1R1",1,0,0.41154
"357","SHROOM2",1,0,0.39337
"3576","IL8",1,0,0.36308
"3586","IL10",1,0,0.34888
"3590","IL11RA",1,0,0.37077
"3607","FOXK2",1,0,0.45832
"3608","ILF2",1,0,0.65414
"3615","IMPDH2",1,0,0.61612
"3621","ING1",1,0,0.44376
"3624","INHBA",1,0,0.41994
"3632","INPP5A",1,0,0.35965
"3655","ITGA6",1,0,0.84051
"3669","ISG20",1,0,0.68384
"3675","ITGA3",1,0,0.46738
"3676","ITGA4",1,0,0.41224
"3678","ITGA5",1,0,0.65559
"3688","ITGB1",1,0,0.63497
"369","ARAF",1,0,0.44811
